Employee ID;Age;Gender;Years at Company;Job Role;Monthly Income;Work-Life Balance;Job Satisfaction;Performance Rating;Number of Promotions;Overtime;Distance from Home;Education Level;Marital Status;Number of Dependents;Job Level;Company Size;Company Tenure;Remote Work;Leadership Opportunities;Innovation Opportunities;Company Reputation;Employee Recognition;Attrition
47787;29;0;21;4;10948;1;1;2;0;1;80;0;2;2;1;0;64;0;0;0;1;1;Left
47725;45;1;1;3;8535;1;1;2;0;1;16;2;0;2;2;1;58;1;0;0;3;1;Stayed
36078;36;0;5;2;8195;3;0;1;2;0;17;1;1;4;1;2;37;0;0;0;0;0;Stayed
32809;43;1;9;0;5262;3;1;2;1;0;78;2;1;4;0;1;29;0;0;1;2;0;Stayed
21898;27;0;4;0;4308;0;1;2;2;0;95;2;2;2;0;2;27;0;0;0;2;0;Left
53964;45;1;37;1;5405;2;2;1;0;0;89;2;1;4;2;2;111;0;0;0;2;0;Stayed
26277;18;1;2;2;8780;0;2;3;0;0;84;2;0;2;0;0;41;0;0;0;2;0;Left
38925;58;0;46;0;5750;2;0;1;1;0;46;0;1;0;0;0;51;0;0;0;2;1;Stayed
41735;50;0;14;0;5257;3;1;2;0;0;11;0;0;1;2;0;48;0;0;0;1;1;Stayed
58156;58;1;37;3;9362;2;1;3;2;0;50;3;2;3;0;1;96;0;1;0;1;0;Left
5832;54;1;43;2;7014;2;2;1;0;0;9;1;0;2;0;0;77;0;0;0;2;2;Left
56094;27;0;15;3;10969;0;1;1;2;1;42;1;1;3;1;1;91;0;0;1;2;3;Left
31678;33;0;2;4;6971;2;3;2;0;1;55;4;0;3;1;1;47;0;0;0;1;1;Left
49716;44;0;11;2;8782;0;0;2;2;0;82;1;1;5;0;0;13;1;0;0;2;3;Stayed
36873;36;1;10;0;3513;2;0;1;0;0;2;0;2;4;1;2;82;1;0;0;1;0;Stayed
45527;25;1;13;4;6565;2;1;1;0;0;67;3;1;0;0;1;39;0;0;0;3;2;Stayed
33803;34;1;4;3;7409;0;1;1;0;0;7;2;0;2;2;1;13;0;0;1;2;0;Stayed
32063;44;0;22;4;7272;1;1;1;0;1;16;3;2;0;0;2;93;0;0;0;1;1;Left
65159;18;0;8;1;5770;0;1;1;1;0;40;3;1;1;1;2;78;0;0;0;3;1;Stayed
67410;42;1;26;4;6171;2;0;1;1;1;32;3;1;3;0;0;83;0;0;1;0;0;Stayed
53710;44;0;18;4;9230;2;2;1;2;1;89;2;1;0;2;1;22;1;0;0;0;0;Stayed
40225;36;1;17;3;10630;3;0;1;1;1;41;1;1;2;1;1;30;0;0;0;2;1;Stayed
66617;55;0;39;1;6148;3;1;1;1;1;83;1;1;0;2;1;54;0;0;0;2;0;Stayed
26502;55;1;25;1;4324;0;3;1;0;1;91;2;1;0;2;0;90;0;0;0;1;0;Stayed
74239;27;1;6;1;5720;2;0;1;0;0;87;0;0;0;2;2;10;0;0;1;2;0;Stayed
47489;20;0;6;0;3817;1;2;1;0;0;17;1;2;5;1;0;38;0;0;0;0;1;Left
61310;45;0;12;3;7006;2;2;3;0;0;47;2;0;1;0;1;69;0;0;0;1;0;Left
66159;37;0;1;2;9059;2;2;1;2;0;35;2;1;1;1;1;75;0;0;0;2;0;Stayed
51233;42;0;7;3;10461;2;0;2;0;1;73;3;1;4;0;0;27;0;0;1;1;0;Stayed
9016;57;1;35;4;7127;3;0;1;1;0;12;1;0;1;2;1;65;0;0;0;2;0;Stayed
35655;43;1;27;0;3832;0;1;2;0;1;93;4;0;2;1;2;38;0;0;1;2;2;Stayed
20959;38;1;20;0;4732;1;1;2;0;0;50;3;0;4;1;0;96;0;1;0;3;1;Stayed
43290;37;1;23;2;7201;0;1;1;0;0;57;3;0;4;1;1;55;0;0;0;0;1;Left
34542;55;1;44;2;7972;2;2;2;0;1;95;3;2;2;1;2;46;0;0;0;0;2;Left
66963;36;0;22;0;5582;1;1;2;0;1;48;3;0;0;0;0;53;0;0;0;1;2;Left
26688;23;1;2;2;7302;1;0;2;0;0;46;4;2;1;1;0;60;0;0;0;0;2;Stayed
2688;51;0;11;4;6683;1;1;1;0;0;79;0;0;1;0;0;49;0;0;1;1;1;Left
4316;19;1;7;0;5254;3;2;1;0;0;33;1;0;1;0;1;50;0;0;1;2;0;Stayed
16698;22;1;8;0;5033;3;2;3;1;1;26;2;0;0;1;0;36;0;0;1;3;3;Left
41648;36;1;8;1;6080;2;0;1;0;0;98;2;0;0;0;0;54;0;0;0;0;2;Left
42957;46;1;32;3;9875;1;3;3;0;0;99;2;2;4;1;2;109;0;0;0;0;0;Left
49458;24;0;1;0;5556;1;1;2;2;0;23;1;1;0;2;0;14;0;0;0;0;0;Left
49454;41;0;27;3;7579;0;1;1;0;0;45;3;0;5;0;1;51;0;0;0;0;1;Left
35858;30;0;2;1;6356;2;0;1;2;1;31;0;2;1;2;0;63;0;0;0;0;2;Stayed
24212;21;1;1;2;7074;3;0;1;1;0;70;3;0;0;1;2;79;1;0;0;1;0;Stayed
46626;35;1;7;2;7354;3;0;1;2;1;49;1;0;0;2;0;75;0;0;0;2;1;Stayed
38618;49;1;1;1;5137;3;0;1;2;0;71;1;0;3;2;1;73;1;0;0;2;2;Stayed
3407;55;1;30;4;7835;1;0;1;0;0;83;0;0;1;0;0;67;0;0;0;0;0;Left
60628;29;0;18;1;6160;3;1;2;2;0;89;0;0;1;1;0;27;1;0;0;2;1;Stayed
44126;31;1;1;1;6829;2;2;0;1;1;8;1;1;3;1;0;48;0;0;0;0;0;Stayed
42861;27;1;7;4;9694;0;1;1;2;0;95;1;0;4;0;2;36;0;0;0;0;0;Left
45394;29;1;14;2;6484;0;1;1;0;0;38;4;0;1;1;2;35;0;1;0;1;0;Left
15712;44;1;32;2;7220;0;1;2;0;1;30;3;1;2;1;2;71;0;0;0;3;0;Stayed
44726;19;1;5;3;7948;1;1;1;1;0;35;1;0;0;1;0;60;0;0;0;2;2;Left
53231;34;1;16;3;8804;1;0;2;0;1;22;1;1;1;0;0;19;0;0;1;1;2;Left
19534;46;1;16;2;6746;0;2;1;0;1;53;0;1;0;0;2;55;0;0;0;0;0;Left
38280;27;0;9;0;3391;1;1;1;3;1;72;4;1;0;0;2;74;1;0;0;2;2;Stayed
16052;31;1;19;4;8322;3;1;1;3;0;96;2;1;4;0;0;36;0;0;0;0;2;Stayed
28377;42;0;2;4;8988;2;2;1;1;1;89;2;2;0;1;1;72;0;0;0;1;3;Left
40251;27;0;5;3;9864;0;1;3;3;0;31;0;1;2;1;1;20;0;0;0;1;3;Left
19940;43;1;27;2;9161;2;1;1;1;1;27;1;0;3;2;1;42;0;0;0;0;0;Left
22112;33;1;13;1;6514;2;1;3;1;0;21;1;1;0;0;2;55;0;0;0;0;2;Left
60928;38;1;14;4;8852;0;1;1;3;0;13;3;0;2;0;2;40;0;0;0;2;2;Left
36521;41;0;26;3;8498;0;1;1;2;0;42;1;1;3;0;1;62;0;0;1;0;0;Left
6083;51;0;3;2;8913;3;1;1;0;0;75;1;1;0;0;0;26;1;0;0;3;2;Stayed
62243;55;1;26;0;3894;0;0;1;2;0;15;2;0;0;0;0;36;0;0;0;2;0;Left
21523;42;1;33;1;6002;2;1;2;0;0;3;4;0;4;0;0;93;0;0;1;2;2;Stayed
33970;50;1;39;3;10914;0;3;1;0;0;1;2;1;4;0;1;112;0;0;1;2;2;Stayed
12685;18;1;1;3;10668;2;1;1;1;0;51;4;0;0;1;0;9;0;0;0;2;0;Left
4519;37;0;9;3;10780;1;1;1;0;0;74;3;1;0;1;0;85;0;0;1;1;2;Stayed
9399;30;1;7;0;4639;2;1;1;2;1;99;1;1;2;0;0;17;0;0;0;2;0;Stayed
13853;23;1;8;0;4867;0;1;1;0;0;27;2;0;1;0;1;71;0;0;0;0;0;Left
11512;52;0;12;2;7656;0;2;3;2;1;22;2;1;1;1;0;90;0;0;0;1;0;Left
49006;18;1;6;3;8067;2;1;1;0;0;44;0;0;0;1;0;44;1;0;0;2;1;Stayed
2187;52;0;10;2;5855;2;2;1;0;1;81;3;0;2;1;1;13;0;0;0;0;0;Left
30697;27;1;8;3;10439;2;3;1;2;0;95;2;0;4;2;0;31;0;0;0;2;1;Stayed
26501;36;0;14;3;7256;2;2;2;1;0;48;1;0;0;2;0;48;0;0;0;2;0;Stayed
3080;20;1;2;3;7722;3;3;1;0;1;90;2;1;0;1;2;72;1;0;0;2;0;Stayed
8974;56;1;3;1;5823;2;2;1;1;0;45;0;2;1;0;2;21;0;0;0;0;3;Left
49329;27;0;1;0;4321;3;3;3;0;0;55;0;2;1;1;1;50;0;0;0;3;2;Stayed
20767;58;0;22;1;6308;2;2;1;0;0;31;1;1;1;0;0;60;0;0;0;2;2;Stayed
1010;44;1;28;2;9569;3;1;1;0;0;24;1;0;2;2;2;100;0;0;1;2;1;Stayed
7103;55;0;14;2;8768;2;1;1;1;1;87;2;2;1;1;0;59;0;0;0;2;1;Left
54222;25;0;12;1;5919;2;1;2;3;0;39;0;1;1;1;0;91;0;0;0;2;0;Stayed
73844;28;0;18;2;8547;0;1;1;0;0;2;0;1;0;0;1;92;0;0;0;2;1;Stayed
11645;48;1;13;2;5826;1;0;1;0;0;90;0;1;1;1;2;29;1;0;0;0;2;Stayed
54982;44;0;23;1;5758;0;3;3;0;1;32;1;0;0;0;1;88;0;0;0;2;0;Left
51824;50;0;17;2;5581;3;2;1;1;1;98;2;1;2;1;2;58;0;0;0;3;2;Stayed
8541;45;1;17;0;4335;2;1;3;0;0;50;1;0;3;0;1;49;0;0;0;1;0;Left
1488;55;0;39;0;5220;3;1;0;1;0;57;1;1;5;0;2;55;0;0;1;2;2;Left
48327;26;0;8;3;9783;1;1;2;1;1;91;2;0;0;1;1;59;0;0;0;2;2;Left
63897;23;0;3;3;9306;2;1;1;2;0;54;2;1;1;2;0;64;0;0;0;1;2;Stayed
37648;57;0;30;2;6460;0;2;2;0;0;65;0;0;3;2;0;89;0;0;0;0;0;Left
27032;45;1;30;3;7320;0;1;2;1;0;96;1;1;2;1;0;80;1;0;0;1;2;Stayed
57103;38;0;13;2;7752;3;0;1;0;1;78;2;0;4;2;2;87;1;0;0;0;0;Stayed
67682;32;1;13;3;7815;2;1;1;1;0;60;3;1;0;0;0;59;0;1;0;1;2;Left
64669;50;0;16;1;5135;0;2;1;0;0;68;3;0;3;0;0;49;1;0;0;2;0;Left
25249;41;1;24;1;5632;0;2;2;4;0;53;2;1;2;2;0;97;1;0;0;1;0;Stayed
10815;43;1;12;2;8348;0;1;3;1;1;59;3;2;2;2;0;14;0;0;0;2;0;Stayed
7184;42;0;11;1;5800;1;2;2;0;0;91;2;0;1;0;0;47;0;0;1;2;1;Left
61574;58;1;33;3;9596;2;3;1;0;0;67;2;1;0;1;0;93;0;0;0;2;0;Stayed
23860;36;0;19;3;8449;2;3;3;0;0;25;1;1;2;0;0;79;0;0;0;0;0;Left
48178;21;1;2;0;3566;2;2;0;2;1;19;0;1;0;0;2;46;1;0;0;1;2;Left
63912;27;0;13;4;7202;3;1;2;1;0;68;3;1;0;2;1;69;0;0;1;2;3;Stayed
52207;28;1;6;2;7812;2;0;2;0;0;76;1;0;2;0;1;81;0;0;1;0;0;Left
61681;29;1;18;3;10740;3;1;2;0;0;74;3;1;0;1;2;95;0;0;0;1;0;Left
31965;30;0;20;3;7576;2;1;1;1;0;68;0;1;3;0;0;45;1;0;0;1;0;Stayed
32092;26;0;13;2;5515;3;0;1;0;0;80;1;1;1;1;0;60;0;1;0;1;0;Stayed
28692;29;1;17;0;5395;3;2;1;3;1;20;2;2;3;1;0;64;0;0;0;2;2;Stayed
37897;46;1;24;0;4278;2;0;1;3;0;13;4;1;0;0;0;65;0;0;0;2;0;Stayed
31083;54;1;9;4;10534;0;1;1;0;0;45;1;0;1;0;2;78;0;0;0;1;0;Left
2821;38;0;10;1;5426;0;3;0;2;1;97;3;1;4;0;2;63;0;0;0;3;3;Left
7273;51;1;36;2;7242;2;0;1;0;0;66;1;1;5;2;1;57;0;0;1;1;2;Stayed
15250;45;0;12;1;5961;2;2;1;0;0;56;3;1;4;0;0;13;0;0;0;0;2;Left
24335;48;1;34;0;3868;2;1;1;1;0;79;1;1;3;0;1;45;0;0;0;1;0;Left
74226;37;0;25;0;5637;2;3;2;0;0;81;2;0;0;1;0;69;0;0;0;2;2;Stayed
11419;56;1;11;2;7161;3;1;2;0;0;95;0;2;2;1;0;40;0;0;0;1;0;Stayed
49471;28;0;16;3;9749;0;2;1;2;0;19;3;1;0;0;2;26;0;0;0;0;0;Left
49201;47;0;16;3;11875;0;1;3;0;0;41;3;2;2;2;1;50;0;0;0;2;2;Stayed
8046;26;1;13;3;9830;2;1;2;1;0;58;2;0;0;1;1;44;0;0;0;2;0;Left
30995;34;0;8;3;8736;2;2;1;0;1;88;1;1;2;0;1;66;0;0;1;2;0;Left
51656;42;0;30;0;3630;3;1;2;3;0;25;0;0;1;1;0;89;0;0;0;1;2;Left
72142;25;1;1;0;6137;1;0;1;2;0;57;2;1;4;0;2;18;0;0;1;1;0;Left
51153;53;1;25;0;4258;0;1;0;0;0;72;0;1;2;0;0;94;0;0;0;2;2;Left
15693;27;1;6;0;3551;2;2;0;1;0;87;1;1;0;2;1;26;0;0;1;2;0;Stayed
48910;27;1;11;2;7877;0;2;3;0;0;61;1;2;2;1;0;49;1;0;0;3;2;Stayed
180;19;0;8;0;5294;3;0;1;2;0;61;1;0;0;1;0;38;0;0;0;0;0;Left
6245;24;1;15;3;9536;0;1;1;0;0;29;0;0;0;2;2;42;1;0;1;2;0;Stayed
31871;31;0;2;0;5010;3;1;2;2;0;18;1;1;4;1;2;40;0;0;0;0;1;Stayed
69296;49;0;13;3;8791;0;2;1;0;1;37;0;1;2;2;0;35;0;0;0;1;2;Stayed
27001;32;0;15;1;5560;2;1;1;2;0;2;4;2;2;1;0;74;0;0;0;1;0;Left
23585;52;0;24;1;6433;2;1;1;3;1;52;1;1;2;2;1;63;0;0;1;2;0;Stayed
50884;58;1;12;1;5734;1;1;1;0;0;39;0;1;4;1;0;57;0;0;0;1;0;Left
11900;35;0;11;1;5178;3;1;3;2;1;49;0;1;0;0;2;22;0;0;0;2;0;Left
11073;46;0;17;3;7727;1;2;3;0;1;9;1;2;0;1;0;84;0;0;0;0;2;Left
64113;45;1;22;3;5928;2;0;1;0;0;32;0;1;4;2;0;99;0;1;0;2;1;Stayed
51707;51;1;8;4;8249;1;2;2;3;1;20;3;1;3;1;2;36;0;0;1;3;0;Left
20253;57;0;46;0;3930;2;0;0;1;1;34;3;1;5;0;1;116;0;0;0;0;3;Left
24026;46;1;10;1;6661;0;2;3;0;0;25;1;1;5;1;1;23;0;0;0;1;1;Stayed
45240;52;1;44;2;7472;0;1;1;1;0;15;3;2;0;1;2;90;0;0;0;1;2;Stayed
71118;42;0;3;3;10175;0;3;3;0;0;79;3;1;0;0;1;37;0;0;0;2;2;Left
44190;54;1;36;3;10664;2;2;2;0;0;48;3;1;0;0;1;93;0;0;0;1;0;Left
66585;53;0;26;3;8318;0;0;1;1;0;59;1;2;0;1;2;87;0;0;1;0;1;Stayed
11470;20;1;10;1;5324;2;1;2;0;1;73;1;1;1;0;1;45;0;0;0;0;1;Left
25769;29;1;16;0;5227;1;0;1;0;1;11;1;1;0;0;0;82;0;0;0;2;1;Left
53006;28;0;3;1;5547;1;1;2;0;0;77;3;1;2;1;1;72;0;0;0;1;0;Left
19128;33;1;10;4;11817;2;0;1;2;0;47;0;0;1;0;1;61;0;0;0;1;0;Left
13290;32;1;20;2;5196;0;0;2;0;0;80;1;2;4;1;0;53;0;0;0;0;1;Left
72491;19;0;6;3;6503;2;0;2;0;1;98;2;0;3;2;0;17;1;0;0;1;0;Left
11861;40;1;17;0;3818;2;1;1;0;1;49;4;1;3;0;1;84;1;0;0;2;0;Stayed
28082;58;1;25;0;4821;1;2;1;0;0;55;1;1;2;0;1;99;0;0;0;1;0;Left
67213;36;1;17;3;10821;2;0;1;1;1;10;0;0;0;1;0;82;1;0;0;1;1;Stayed
60451;46;0;37;0;4667;3;1;1;0;0;8;1;1;0;2;0;106;0;0;0;2;0;Stayed
21133;58;0;14;3;8138;3;1;2;1;0;6;3;1;1;1;1;64;0;0;0;2;2;Stayed
59811;34;1;12;0;3406;2;1;1;2;0;43;1;0;4;0;2;36;0;0;0;3;0;Stayed
52972;34;0;24;1;6172;2;1;3;0;1;72;3;1;2;0;1;87;1;0;0;2;1;Stayed
10243;48;0;21;3;8399;3;2;3;1;0;54;0;1;4;1;0;77;0;0;0;1;1;Stayed
46120;32;1;7;4;6441;2;0;1;1;0;38;0;1;1;0;1;52;0;1;1;2;1;Left
30151;26;1;11;0;3316;2;3;1;2;1;95;0;0;4;1;1;72;0;0;0;2;1;Left
38981;47;1;38;4;7386;1;3;2;2;0;29;1;1;4;1;0;70;0;1;0;0;2;Left
54153;32;1;21;1;4982;3;2;0;0;0;14;2;1;0;0;0;87;1;0;0;1;0;Stayed
34693;28;1;16;4;9217;0;1;1;3;0;78;0;1;1;0;0;65;1;0;0;2;3;Stayed
62633;50;1;36;1;6719;3;0;2;1;0;13;0;1;4;0;0;93;0;0;0;1;2;Stayed
53422;36;0;15;2;9116;2;1;1;1;0;2;3;0;0;0;0;51;0;0;0;2;2;Stayed
31046;34;1;8;4;7008;0;0;1;1;0;91;3;1;0;0;0;64;0;0;0;1;1;Left
41707;18;0;4;0;5704;0;2;1;0;1;59;1;1;1;2;2;60;0;0;0;1;1;Left
6670;35;0;3;3;8888;2;2;2;0;1;56;1;0;1;1;1;65;0;0;0;3;3;Left
19991;22;1;1;0;5083;2;2;2;2;0;31;0;1;2;0;1;69;0;0;0;2;1;Left
63433;28;1;13;2;7195;1;1;1;2;1;53;2;0;3;2;0;30;0;0;0;1;1;Stayed
32305;48;1;13;1;4911;2;1;2;2;0;43;2;1;4;2;0;59;0;0;0;2;0;Stayed
73702;59;0;7;0;4112;0;2;2;1;1;82;3;0;0;0;0;66;0;0;0;2;1;Left
33238;44;1;34;1;6232;2;0;2;0;0;7;2;0;2;1;0;80;0;0;1;2;0;Stayed
72173;39;1;18;2;9075;3;1;2;0;1;82;0;1;1;0;1;74;0;0;1;0;1;Left
15611;36;1;19;2;8075;3;1;1;1;0;21;0;0;2;1;0;57;0;0;0;0;1;Left
7099;30;1;15;0;3735;2;0;1;0;0;32;1;2;1;2;1;69;0;0;0;2;0;Stayed
22531;45;1;5;3;9154;2;0;1;2;1;48;2;1;0;1;0;33;0;0;1;3;2;Stayed
40465;25;0;6;3;7282;2;3;3;1;0;26;0;1;1;2;0;25;0;0;0;1;0;Left
65348;30;1;5;3;11088;0;1;1;1;0;33;4;0;0;1;0;16;0;0;0;2;0;Left
72672;23;1;6;2;5923;0;0;0;0;0;45;2;1;2;0;1;50;0;0;1;1;0;Left
47958;44;1;31;1;6158;0;1;1;2;1;41;2;2;3;0;0;45;0;0;0;2;0;Stayed
40347;51;1;2;4;9962;2;3;2;1;1;58;3;0;0;1;0;69;1;0;1;2;0;Left
35439;47;1;23;2;7916;2;0;1;0;0;59;4;1;1;0;1;84;0;0;0;1;0;Stayed
11501;31;1;23;3;5378;0;1;0;0;0;62;1;0;1;0;1;33;0;0;1;2;0;Left
68107;33;1;3;4;7786;2;1;1;1;1;98;2;1;4;1;2;37;0;0;0;0;0;Stayed
45058;40;1;9;3;8684;2;0;1;0;0;66;3;0;0;1;1;75;0;0;0;2;0;Stayed
64080;21;0;1;3;10320;2;2;2;0;0;14;2;1;5;2;2;52;0;0;0;3;2;Stayed
53905;33;0;15;3;10107;1;0;1;3;0;53;3;2;2;1;1;26;0;0;0;0;0;Stayed
25988;28;1;17;0;4716;2;2;1;1;0;31;3;1;1;1;0;37;0;0;0;1;0;Stayed
15108;27;0;10;0;3143;2;0;2;2;1;96;2;2;0;1;0;12;0;0;0;2;2;Stayed
57061;44;0;28;2;6507;3;0;1;2;0;35;1;1;3;1;2;66;0;0;0;1;1;Left
14972;32;1;5;2;9238;2;1;2;0;1;68;2;0;0;1;1;84;0;0;0;2;1;Left
49776;55;0;33;2;7250;2;2;1;1;0;53;2;1;5;1;0;72;0;0;0;2;0;Stayed
50261;30;0;11;0;4369;2;1;3;0;0;76;2;1;0;1;2;82;0;0;0;2;0;Left
29340;41;0;26;1;6016;2;2;1;0;0;32;1;2;3;1;1;104;0;0;0;3;2;Stayed
8977;23;0;3;2;7008;0;2;1;1;1;84;3;2;3;1;0;28;0;0;1;2;0;Left
2446;40;1;29;2;7774;2;2;1;0;0;50;0;1;0;1;0;37;1;0;1;0;1;Stayed
44088;33;0;12;3;8228;2;1;2;0;0;17;3;1;2;0;0;13;0;0;0;2;1;Left
39483;38;1;19;0;3016;0;1;3;3;0;14;0;0;0;1;0;90;0;0;0;0;0;Left
64545;38;0;28;1;6832;1;1;1;0;1;66;1;0;0;2;1;68;0;0;0;2;0;Stayed
70575;45;1;19;1;5946;3;1;3;1;0;5;1;2;2;0;0;60;0;0;0;2;0;Stayed
59033;59;0;41;1;6189;0;1;1;1;0;44;0;0;1;2;1;117;0;0;0;2;0;Stayed
10437;47;1;13;0;3791;1;1;1;0;0;26;1;1;4;0;2;59;0;0;0;0;2;Left
32886;57;1;5;0;4895;0;0;2;2;0;75;1;0;0;2;0;78;0;0;0;0;0;Stayed
73744;48;0;38;4;6810;1;2;1;2;1;73;1;0;1;1;0;40;0;0;0;2;0;Left
38793;36;0;8;3;10586;0;2;2;0;0;70;3;1;2;1;2;35;0;0;0;2;1;Stayed
52899;48;1;1;1;5308;2;0;1;2;0;11;4;1;2;1;0;55;0;0;0;2;0;Stayed
7290;22;0;2;2;7789;1;2;3;0;0;64;2;2;1;0;1;4;0;0;0;2;0;Left
13817;40;1;32;1;6010;2;1;1;2;0;33;1;0;0;1;2;85;1;0;0;1;1;Left
39675;52;1;1;0;3797;0;2;1;2;1;22;0;1;1;1;0;56;1;0;0;2;0;Left
67051;24;0;5;0;5303;0;1;1;0;1;3;3;1;1;0;0;75;1;0;1;0;1;Stayed
64154;24;1;13;4;13138;2;1;1;0;1;68;1;1;4;2;0;62;0;0;0;2;2;Stayed
36959;47;1;19;0;4468;1;3;1;0;0;77;0;1;1;1;1;75;1;0;1;2;0;Stayed
30264;48;1;20;1;6886;0;3;0;0;1;95;1;0;0;1;1;71;0;0;0;0;1;Left
59537;48;1;31;4;7758;0;2;2;2;1;94;1;1;1;2;0;67;0;0;0;1;0;Stayed
59931;50;0;24;2;7352;2;0;1;0;0;12;0;1;2;0;1;87;0;0;0;1;1;Left
60216;22;0;1;3;8711;1;1;1;0;0;90;0;0;1;1;1;16;0;0;0;2;1;Left
33690;45;0;7;1;5911;1;1;3;0;1;55;1;1;1;0;2;47;0;0;0;2;0;Left
13910;25;1;9;3;8225;0;1;2;1;0;46;2;0;1;1;0;49;0;0;0;0;1;Left
17494;30;1;2;3;8058;2;2;1;0;1;63;1;2;0;0;0;71;1;1;0;1;1;Stayed
17841;58;0;18;3;8643;1;1;1;2;0;86;0;0;2;0;2;95;0;0;0;1;0;Left
30619;26;1;5;0;4607;3;2;1;0;1;18;3;1;0;0;2;77;1;0;0;2;1;Stayed
56348;22;1;10;1;5681;0;0;1;0;0;35;0;1;1;1;0;66;1;0;0;0;0;Stayed
24385;42;0;20;0;4149;2;3;1;3;1;78;2;1;0;1;0;77;0;0;0;1;0;Stayed
22424;51;1;31;1;5667;1;1;3;1;0;63;0;1;0;2;0;98;0;0;0;2;0;Stayed
25663;41;1;4;4;10541;3;1;1;0;1;25;3;1;1;1;1;10;0;0;1;2;1;Stayed
52729;58;0;29;3;9205;0;0;2;0;1;56;1;1;5;1;1;70;0;0;0;2;2;Stayed
39823;39;0;1;1;6536;2;1;0;2;1;61;1;1;0;0;1;17;0;1;0;1;0;Left
62953;43;1;1;1;5264;2;1;1;0;1;5;2;1;0;0;1;11;1;0;0;2;0;Stayed
51480;46;0;25;3;7937;2;1;1;1;1;92;2;0;1;2;0;104;0;0;0;1;0;Stayed
30968;58;0;1;2;8103;0;0;2;1;0;17;2;0;3;1;0;20;0;0;0;2;0;Left
63865;46;0;17;0;5943;2;1;1;0;0;12;0;1;5;0;1;51;0;0;1;1;0;Stayed
14721;56;1;8;2;6096;0;0;2;1;0;1;0;1;4;0;0;15;0;0;0;1;2;Left
36917;43;1;20;3;9641;0;2;1;1;0;18;2;2;3;2;0;96;0;0;0;2;2;Stayed
34941;24;1;5;2;8367;3;2;1;0;1;17;1;1;3;0;0;56;0;0;0;2;0;Stayed
37933;42;1;19;3;10531;2;0;2;0;0;38;1;0;1;2;0;24;1;0;1;2;0;Stayed
35420;38;0;11;3;9859;1;1;3;0;1;87;1;0;0;0;0;17;0;0;0;1;2;Left
56480;28;1;15;2;8823;2;1;1;0;0;16;2;1;0;1;1;17;0;0;0;0;0;Left
38813;28;0;17;2;9287;2;1;3;1;0;15;1;2;0;0;0;33;0;0;0;1;1;Stayed
44174;37;1;7;3;10260;3;2;1;0;1;50;1;2;3;0;1;63;0;0;0;1;1;Left
63876;46;0;15;4;5580;2;1;1;0;0;2;1;0;2;0;1;80;0;0;0;2;1;Left
40425;33;1;9;1;6171;2;2;0;2;0;49;3;2;1;0;0;87;0;0;0;2;1;Stayed
50656;38;0;6;4;8134;0;1;3;1;0;56;1;1;0;2;0;74;1;0;0;2;2;Stayed
4059;34;1;11;1;5388;1;2;2;1;0;21;1;0;0;2;0;65;0;0;0;2;1;Stayed
74281;36;0;26;1;6858;1;1;1;1;1;16;2;1;1;1;1;87;1;0;1;2;2;Stayed
42172;53;1;36;1;6261;0;2;1;1;0;93;2;2;0;0;1;112;0;0;0;2;1;Left
39743;38;0;28;2;7516;2;0;1;2;0;12;1;1;3;0;0;99;0;0;0;2;1;Left
9509;39;0;6;2;8923;3;2;1;0;0;13;3;0;0;1;0;18;0;0;0;3;1;Left
57977;52;1;11;2;6020;3;2;2;1;1;74;1;1;0;0;0;78;0;0;0;1;0;Left
22306;53;1;12;0;3377;0;2;2;1;0;93;1;2;2;0;0;50;0;0;1;2;2;Left
22024;23;0;8;2;8204;1;2;2;2;0;59;0;0;0;0;0;35;1;1;0;2;0;Left
18864;27;1;6;4;8512;2;0;1;1;0;57;1;0;1;2;0;39;0;1;0;2;0;Left
32093;58;0;19;4;8110;0;1;0;0;0;87;1;1;4;1;1;81;0;0;0;1;0;Stayed
47391;48;0;6;2;7921;0;1;1;0;0;74;3;0;2;0;0;48;0;0;0;2;1;Left
15556;46;0;1;1;6283;2;0;1;1;0;62;0;1;0;1;1;15;0;0;0;2;1;Stayed
26230;50;0;1;2;8651;3;1;2;2;1;90;1;2;3;1;0;24;0;0;1;2;2;Left
44647;19;1;1;1;5540;0;0;1;0;1;73;1;1;4;2;2;66;0;0;1;1;1;Stayed
44167;22;0;2;0;3933;3;0;1;3;1;85;0;1;0;1;0;32;0;0;0;0;1;Left
10734;43;0;15;0;4036;0;1;3;0;0;22;2;0;0;0;2;17;0;0;0;2;1;Left
16798;32;0;7;2;8661;3;1;1;1;0;95;0;1;0;0;1;78;0;0;0;3;2;Left
60152;34;1;9;2;8147;2;1;1;2;0;96;0;1;1;0;0;58;0;0;0;2;0;Stayed
50641;57;0;46;2;9056;2;1;2;2;1;58;3;0;1;1;0;68;1;0;0;2;0;Stayed
60123;33;0;20;4;9195;3;2;3;1;0;32;2;0;0;1;1;99;0;0;1;0;1;Left
25215;23;1;14;2;7170;0;2;1;1;0;66;1;0;1;0;2;81;1;0;0;1;0;Left
33840;31;1;2;3;9457;2;2;2;2;0;11;2;1;1;0;2;11;1;0;0;2;0;Stayed
14986;58;1;38;2;8590;0;2;1;0;0;73;0;0;3;0;0;73;0;0;0;1;1;Left
1107;35;0;2;3;6442;2;1;1;1;0;52;1;0;3;1;1;41;1;0;0;2;0;Left
